Mat,No.,ID,Qn,Q,Pt,SOC,SOE,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,SOH,Pack_SOH_mean,Pack_SOH_median,Pack_SOH_std,Pack_SOH_min,Pack_SOH_max,Pack_SOH_skew,Predicted_SOH,Predicted_Health_Status
NMC,7,D4-100,2.1,1.9134,5,35,31.89,3.7127,3.731,3.74,3.7224,3.7143,3.696,3.6867,3.705,3.7121,3.7493,3.7664,3.7301,3.7155,3.6786,3.6594,3.6976,3.7115,3.7841,3.8175,3.7459,3.7183,0.9111428571428573,3.723542857142857,3.7155,0.0358497220551089,3.6594,3.8175,0.8495128850345481,0.8773772706127234,Healthy
NMC,8,D4-200,2.1,1.8448,5,35,30.746666666666663,3.7286,3.7434,3.7565,3.7388,3.7301,3.7124,3.7013,3.7193,3.7276,3.7605,3.7828,3.7503,3.7317,3.6972,3.6728,3.7093,3.727,3.7903,3.8333,3.7661,3.7351,0.8784761904761904,3.738780952380952,3.7317,0.0354613538806348,3.6728,3.8333,0.7881379538368644,0.8602003770518019,Healthy
NMC,9,D4-300,2.1,1.7955,5,35,29.925,3.7484,3.7658,3.7751,3.7577,3.7503,3.7338,3.7224,3.7403,3.7472,3.7825,3.8002,3.767,3.7518,3.7193,3.6957,3.731,3.7459,3.8163,3.8495,3.7841,3.7555,0.855,3.759038095238096,3.7518,0.0346255754636724,3.6957,3.8495,0.8179546179670731,0.8121021286734603,Healthy
NMC,10,D4-400,2.1,1.7384,5,35,28.973333333333333,3.7655,3.78,3.7896,3.7738,3.7679,3.7518,3.7428,3.7586,3.7642,3.7958,3.8123,3.7816,3.7695,3.7369,3.7193,3.7524,3.763,3.8228,3.8569,3.7943,3.7729,0.8278095238095238,3.774852380952381,3.7695,0.0306728156361234,3.7193,3.8569,0.8506287898860646,0.8365845810724452,Healthy
NMC,11,D4-500,2.1,1.6765,5,35,27.941666666666663,3.7791,3.7949,3.8023,3.7865,3.7806,3.7648,3.7568,3.7726,3.7775,3.8098,3.8247,3.793,3.7828,3.7506,3.7341,3.7667,3.7763,3.8405,3.8687,3.807,3.7862,0.7983333333333333,3.788357142857144,3.7828,0.0305339413019113,3.7341,3.8687,0.87592579053871,0.8242655581667375,Healthy
NMC,12,D4-600,2.1,1.6112,5,35,26.85333333333333,3.7958,3.8116,3.8188,3.8027,3.7977,3.7813,3.7741,3.7906,3.7946,3.8275,3.8408,3.8085,3.7992,3.7676,3.7524,3.7853,3.7934,3.8597,3.8842,3.8209,3.8023,0.7672380952380952,3.805190476190477,3.7992,0.0302119662511711,3.7524,3.8842,0.919652730630786,0.8303015499731179,Healthy
NMC,13,E3-200,2.1,1.8787,5,35,31.311666666666667,3.722,3.7394,3.7496,3.7329,3.7236,3.709,3.6951,3.7121,3.7208,3.7552,3.7754,3.7431,3.7251,3.6932,3.6669,3.701,3.7202,3.7813,3.8256,3.7596,3.7282,0.8946190476190476,3.7323476190476175,3.7251,0.0348922429638396,3.6669,3.8256,0.7773323595667295,0.8699349026350518,Healthy
NMC,14,E3-300,2.1,1.8272,5,35,30.45333333333333,3.741,3.758,3.7679,3.7512,3.7431,3.7264,3.7149,3.7317,3.7397,3.7741,3.793,3.7602,3.7447,3.7112,3.6879,3.7214,3.7388,3.8073,3.842,3.7766,3.7487,0.870095238095238,3.751419047619047,3.7447,0.0346596684786167,3.6879,3.842,0.791861226559457,0.824884174075847,Healthy
NMC,15,E3-400,2.1,1.7676,5,35,29.46,3.7614,3.7763,3.7859,3.7704,3.7633,3.7493,3.7385,3.7546,3.7605,3.7906,3.8089,3.7782,3.7651,3.7335,3.7146,3.7465,3.7589,3.8178,3.8538,3.7912,3.7689,0.8417142857142857,3.7708666666666666,3.7651,0.030828158124243,3.7146,3.8538,0.8516719015415669,0.8258866822354076,Healthy
NMC,16,E3-500,2.1,1.6929,5,35,28.215,3.7769,3.793,3.8008,3.785,3.7791,3.7639,3.7549,3.771,3.776,3.8082,3.8231,3.7912,3.7806,3.7478,3.732,3.7645,3.7744,3.8399,3.8681,3.8076,3.7853,0.8061428571428572,3.786823809523809,3.7806,0.030964494259747,3.732,3.8681,0.8696306041326293,0.8015032870731764,Healthy
NMC,17,E3-600,2.1,1.5726,5,35,26.21,3.8036,3.8197,3.8268,3.8104,3.8054,3.789,3.7822,3.7986,3.8027,3.8333,3.8488,3.8157,3.8067,3.7741,3.7605,3.7937,3.8017,3.8656,3.8926,3.8278,3.8101,0.7488571428571428,3.812809523809524,3.8067,0.0300551643609198,3.7605,3.8926,0.9358790047382248,0.8322546563782989,Healthy
NMC,18,E4-100,2.1,1.9052,5,35,31.75333333333333,3.7118,3.7304,3.7397,3.7224,3.7134,3.6948,3.6848,3.7028,3.7109,3.7484,3.7664,3.7307,3.7146,3.6774,3.6576,3.6957,3.7103,3.7847,3.8178,3.75,3.7177,0.9072380952380952,3.7229666666666663,3.7146,0.0366286818399643,3.6576,3.8178,0.814972613426544,0.8622266164972224,Healthy
NMC,19,E4-200,2.1,1.8324,5,35,30.54,3.7292,3.7453,3.7577,3.7403,3.731,3.7134,3.7016,3.7196,3.7282,3.7611,3.7841,3.7496,3.7326,3.7016,3.6728,3.709,3.7273,3.7965,3.8352,3.7695,3.736,0.8725714285714286,3.740076190476191,3.7326,0.0361024085728625,3.6728,3.8352,0.8040791125529777,0.8313706394161807,Healthy
NMC,20,E4-300,2.1,1.7794,5,35,29.656666666666663,3.7487,3.7651,3.7763,3.7589,3.7512,3.7335,3.7227,3.7406,3.7478,3.781,3.8017,3.7673,3.7527,3.7177,3.6954,3.7304,3.7462,3.8175,3.8516,3.7834,3.7565,0.8473333333333334,3.759342857142857,3.7527,0.035128230405595,3.6954,3.8516,0.8296466605072489,0.7773837169361917,Healthy
NMC,21,E4-400,2.1,1.7229,5,35,28.715,3.7686,3.7853,3.793,3.7769,3.7704,3.7546,3.7459,3.7624,3.7679,3.8008,3.8163,3.7837,3.7723,3.7394,3.722,3.7546,3.7664,3.8327,3.8625,3.7983,3.776,0.8204285714285714,3.778571428571429,3.7723,0.0318200588129114,3.722,3.8625,0.8798765046009414,0.8175089902060985,Healthy
NMC,22,E4-500,2.1,1.6562,5,35,27.60333333333333,3.7806,3.7965,3.8051,3.7887,3.7828,3.7686,3.7583,3.7754,3.7797,3.8129,3.8281,3.7961,3.7844,3.7515,3.7351,3.7673,3.7788,3.8433,3.8733,3.8085,3.7881,0.7886666666666666,3.7906238095238094,3.7844,0.0312196237126891,3.7351,3.8733,0.8856449595799194,0.8232103461642554,Healthy
NMC,23,E4-600,2.1,1.5474,5,35,25.790000000000003,3.8064,3.8231,3.8296,3.8132,3.8079,3.7918,3.785,3.8017,3.8054,3.8392,3.8523,3.8185,3.8095,3.7788,3.7627,3.7965,3.8045,3.8674,3.8966,3.8324,3.8126,0.7368571428571429,3.815957142857144,3.8095,0.0302695651014111,3.7627,3.8966,0.9319602829126424,0.8309018952082592,Healthy
NMC,24,H3-100,2.1,1.8995,5,35,31.65833333333333,3.7124,3.7304,3.74,3.7217,3.714,3.6948,3.6852,3.7041,3.7115,3.7493,3.7667,3.732,3.7152,3.6805,3.6576,3.6935,3.7106,3.7816,3.8185,3.7472,3.7177,0.9045238095238096,3.7230714285714286,3.7152,0.0362428081535791,3.6576,3.8185,0.832462588612199,0.8693503787921454,Healthy
NMC,25,H3-200,2.1,1.8332,5,35,30.553333333333327,3.7279,3.7459,3.7565,3.7394,3.7298,3.7109,3.6997,3.718,3.7267,3.7608,3.7834,3.7484,3.731,3.6948,3.6703,3.7059,3.7258,3.798,3.8352,3.7689,3.7344,0.8729523809523809,3.738652380952381,3.731,0.0372011238949526,3.6703,3.8352,0.7618426045492247,0.8261635349415664,Healthy
NMC,26,H3-400,2.1,1.7239,5,35,28.731666666666666,3.7673,3.7847,3.7927,3.776,3.7695,3.7521,3.7431,3.7599,3.7661,3.798,3.8166,3.7822,3.771,3.7363,3.7186,3.7527,3.7648,3.8312,3.8637,3.7968,3.7748,0.8209047619047619,3.777052380952381,3.771,0.032686000352561,3.7186,3.8637,0.8642983594327317,0.8028738126359335,Healthy
NMC,27,H3-500,2.1,1.6369,5,35,27.281666666666663,3.7847,3.802,3.8092,3.7918,3.7868,3.7689,3.7614,3.7788,3.7831,3.816,3.8324,3.798,3.7881,3.7558,3.7379,3.7726,3.7819,3.8476,3.8792,3.8104,3.7918,0.7794761904761904,3.794209523809524,3.7881,0.0317063858672335,3.7379,3.8792,0.9276601471244852,0.796474719588784,Healthy
NMC,28,H3-600,2.1,1.5406,5,35,25.676666666666662,3.8073,3.8253,3.8312,3.8144,3.8092,3.7909,3.7844,3.802,3.8061,3.842,3.8544,3.8194,3.8104,3.7754,3.7614,3.7971,3.8048,3.8764,3.9009,3.8306,3.8138,0.7336190476190476,3.817019047619048,3.8104,0.0321889828830862,3.7614,3.9009,0.9287386564579646,0.7925692895620084,Healthy
NMC,29,H4-100,2.1,1.8972,5,35,31.62,3.7165,3.7338,3.7431,3.7255,3.718,3.7,3.6901,3.7087,3.7152,3.7524,3.7692,3.7341,3.7193,3.6833,3.6638,3.7,3.7146,3.7875,3.8194,3.7493,3.722,0.9034285714285714,3.726942857142857,3.7193,0.0354304328428057,3.6638,3.8194,0.8504650754969277,0.8734129011541952,Healthy
NMC,30,H4-200,2.1,1.8208,5,35,30.346666666666668,3.7351,3.7521,3.7624,3.7459,3.7369,3.7186,3.7081,3.7261,3.7335,3.7679,3.7878,3.7537,3.7385,3.7044,3.6808,3.7162,3.7326,3.8014,3.8374,3.7717,3.7416,0.867047619047619,3.7453666666666665,3.7385,0.0351662954166817,3.6808,3.8374,0.7888234200454352,0.8327240293988729,Healthy
NMC,31,H4-300,2.1,1.757,5,35,29.28333333333333,3.7602,3.7772,3.7862,3.7692,3.762,3.7441,3.7348,3.7518,3.7583,3.794,3.811,3.7769,3.7639,3.7289,3.709,3.7441,3.7574,3.824,3.8597,3.7924,3.7673,0.8366666666666666,3.7701142857142864,3.7639,0.0338418422328673,3.709,3.8597,0.8329557193620734,0.8014672542579034,Healthy
NMC,32,H4-400,2.1,1.6401,5,35,27.335,3.7893,3.8054,3.8132,3.7974,3.7912,3.7748,3.7667,3.7828,3.7878,3.8209,3.8361,3.8039,3.7927,3.7586,3.7441,3.7763,3.7868,3.8529,3.8817,3.8182,3.7961,0.7809999999999999,3.7989000000000006,3.7927,0.0314390362447706,3.7441,3.8817,0.8890290744441143,0.8108100561581331,Healthy
NMC,33,H4-500,2.1,1.4317,5,35,23.861666666666665,3.8302,3.8479,3.8544,3.8371,3.8321,3.8138,3.8073,3.8253,3.829,3.8653,3.8783,3.8433,3.8333,3.7971,3.7841,3.82,3.8278,3.8978,3.9254,3.8557,3.8368,0.6817619047619047,3.840095238095238,3.8333,0.0324783077790465,3.7841,3.9254,0.9145724002235384,0.7633089757573044,Healthy
NMC,34,H4-600,2.1,1.286,5,35,21.43333333333333,3.8451,3.8631,3.8702,3.8523,3.847,3.8299,3.8216,3.8395,3.8439,3.8814,3.895,3.8581,3.8485,3.811,3.798,3.8352,3.843,3.9174,3.9434,3.8724,3.8516,0.6123809523809524,3.8556,3.8485,0.0336600059417701,3.798,3.9434,0.9344820214125468,0.7345226714155986,Healthy
NMC,35,I3-100,2.1,1.9383,5,35,32.30499999999999,3.7038,3.7211,3.7317,3.7131,3.705,3.6873,3.6762,3.6951,3.7028,3.7406,3.7589,3.7214,3.7062,3.6737,3.648,3.6864,3.7022,3.7775,3.8113,3.7434,3.7087,0.923,3.714971428571429,3.7062,0.0369231383126778,3.648,3.8113,0.8558394363661586,0.8797558831846025,Healthy
NMC,36,I3-200,2.1,1.8665,5,35,31.10833333333333,3.7189,3.7357,3.7484,3.7301,3.7208,3.705,3.6892,3.7081,3.7177,3.7552,3.7763,3.7413,3.722,3.6867,3.6585,3.6954,3.7168,3.7921,3.8293,3.7589,3.7251,0.8888095238095238,3.7300714285714287,3.722,0.0383434628438426,3.6585,3.8293,0.7552933573601991,0.8269209758870615,Healthy
NMC,37,I3-300,2.1,1.8076,5,35,30.12666666666667,3.7394,3.7577,3.7686,3.7506,3.7416,3.7236,3.7115,3.7304,3.7385,3.7751,3.7952,3.7599,3.7437,3.7069,3.6824,3.7202,3.7372,3.8113,3.8476,3.776,3.7478,0.8607619047619047,3.750723809523809,3.7437,0.0370994865835351,3.6824,3.8476,0.7898065732315536,0.7677259627743613,Healthy
NMC,38,I3-400,2.1,1.745,5,35,29.08333333333333,3.7605,3.7779,3.7865,3.7695,3.7627,3.7465,3.7351,3.7527,3.7586,3.7927,3.811,3.7769,3.7642,3.7317,3.709,3.7444,3.7574,3.829,3.86,3.7912,3.7686,0.830952380952381,3.7707666666666673,3.7642,0.0338951078082565,3.709,3.86,0.8677326321678033,0.7790025675276072,Healthy
NMC,39,I3-500,2.1,1.6856,5,35,28.093333333333334,3.772,3.7899,3.798,3.78,3.7744,3.7568,3.7472,3.7645,3.7701,3.8058,3.8219,3.7868,3.776,3.7397,3.7224,3.758,3.7689,3.8358,3.8702,3.8014,3.78,0.8026666666666666,3.7818952380952378,3.776,0.0332674537076476,3.7224,3.8702,0.8517793566921995,0.7655557995459638,Healthy
NMC,40,I3-600,2.1,1.6119,5,35,26.865,3.7946,3.8126,3.8191,3.8017,3.7968,3.7788,3.7713,3.789,3.793,3.8275,3.842,3.8076,3.7983,3.7633,3.7481,3.7834,3.7918,3.8585,3.8885,3.8188,3.8017,0.7675714285714286,3.804114285714285,3.7983,0.0318029446076033,3.7481,3.8885,0.899858203011103,0.7869598005281708,Healthy
NMC,41,I4-100,2.1,1.8945,5,35,31.575,3.7137,3.731,3.7413,3.7233,3.7152,3.696,3.6864,3.7056,3.7127,3.7481,3.7679,3.732,3.7165,3.6786,3.6594,3.6979,3.7118,3.7872,3.8194,3.7478,3.7189,0.9021428571428572,3.724319047619048,3.7165,0.0364517985708197,3.6594,3.8194,0.8505988647466451,0.8580605104809869,Healthy
NMC,42,I4-200,2.1,1.8275,5,35,30.45833333333333,3.7289,3.7468,3.7574,3.7397,3.7307,3.7155,3.701,3.718,3.7276,3.7599,3.7844,3.7484,3.7323,3.6988,3.6718,3.7093,3.7267,3.7989,3.8358,3.7658,3.7357,0.8702380952380951,3.7396857142857134,3.7323,0.036477380466726,3.6718,3.8358,0.8194155630308648,0.811621430243677,Healthy
NMC,43,I4-400,2.1,1.7245,5,35,28.741666666666664,3.7664,3.7834,3.7918,3.7751,3.7686,3.7518,3.7428,3.7599,3.7651,3.7996,3.8154,3.7819,3.7704,3.7363,3.718,3.7527,3.7642,3.8293,3.8628,3.7961,3.7741,0.8211904761904761,3.776461904761905,3.7704,0.0324761524228236,3.718,3.8628,0.8606816696826571,0.8114365804795507,Healthy
NMC,44,I4-500,2.1,1.6775,5,35,27.95833333333333,3.7738,3.7909,3.7989,3.7825,3.776,3.7599,3.7506,3.7676,3.7726,3.8054,3.8225,3.7887,3.7779,3.7434,3.7267,3.7596,3.7717,3.8408,3.8693,3.803,3.7816,0.7988095238095237,3.783971428571428,3.7779,0.0324669700288946,3.7267,3.8693,0.892585410311618,0.8011074517161677,Healthy
NMC,45,I4-600,2.1,1.5797,5,35,26.328333333333333,3.7992,3.8147,3.8231,3.8067,3.8014,3.7837,3.7769,3.7943,3.798,3.833,3.8461,3.812,3.8027,3.7689,3.7543,3.7884,3.7971,3.8668,3.8919,3.8234,3.8058,0.7522380952380953,3.808971428571429,3.8027,0.031619600611917,3.7543,3.8919,0.9464200068624794,0.812210203709661,Healthy
NMC,46,J1-100,2.1,1.9212,5,35,32.02,3.7112,3.7292,3.7391,3.7214,3.7131,3.6963,3.6848,3.7031,3.7109,3.7428,3.7655,3.7304,3.7143,3.6821,3.6579,3.6935,3.71,3.7775,3.8163,3.7465,3.7168,0.9148571428571428,3.722033333333334,3.7143,0.0351973199737328,3.6579,3.8163,0.8721028393254948,0.8755213249028208,Healthy
NMC,47,J1-200,2.1,1.8448,5,35,30.746666666666663,3.7289,3.7465,3.7571,3.7397,3.7307,3.7134,3.7013,3.7186,3.7279,3.7611,3.7837,3.7493,3.732,3.6994,3.6724,3.7087,3.727,3.7943,3.8352,3.7667,3.7354,0.8784761904761904,3.739490476190476,3.732,0.036032206493107,3.6724,3.8352,0.8041446499152484,0.8391932481645822,Healthy
NMC,48,J1-300,2.1,1.7948,5,35,29.91333333333333,3.7493,3.7664,3.7769,3.7599,3.7515,3.7341,3.7236,3.741,3.7484,3.7819,3.8023,3.7689,3.7534,3.7208,3.6966,3.731,3.7475,3.8141,3.8519,3.7856,3.7574,0.8546666666666666,3.7601190476190487,3.7534,0.0346294761590125,3.6966,3.8519,0.8212120575464631,0.8051680964971168,Healthy
NMC,49,J1-400,2.1,1.7234,5,35,28.723333333333333,3.772,3.7878,3.7961,3.7803,3.7741,3.7574,3.7487,3.7655,3.7707,3.8023,3.8194,3.7872,3.7757,3.7431,3.7255,3.7586,3.7695,3.833,3.865,3.8023,3.7794,0.8206666666666667,3.7816,3.7757,0.0313879594749324,3.7255,3.865,0.8698876682229486,0.8264532280157967,Healthy
NMC,50,J1-500,2.1,1.6197,5,35,26.995,3.798,3.8144,3.8216,3.8054,3.7999,3.7831,3.776,3.7921,3.7965,3.8302,3.8436,3.8107,3.8011,3.7689,3.7537,3.7868,3.7955,3.8619,3.8882,3.8247,3.8048,0.7712857142857142,3.807480952380952,3.8011,0.0307783790841496,3.7537,3.8882,0.9068324962700932,0.8135524166294006,Healthy
NMC,51,J1-600,2.1,1.469,5,35,24.48333333333333,3.8169,3.8333,3.8405,3.8234,3.8185,3.8014,3.7949,3.812,3.8157,3.8501,3.8628,3.8293,3.8197,3.7856,3.7726,3.8073,3.8147,3.8833,3.9081,3.8408,3.8231,0.6995238095238095,3.826380952380953,3.8197,0.0312078935374949,3.7726,3.9081,0.9333573420540412,0.8042923816769645,Healthy
NMC,52,J2-100,2.1,1.9156,5,35,31.926666666666662,3.71,3.7282,3.7403,3.7205,3.7115,3.6923,3.6811,3.7013,3.7096,3.749,3.7689,3.7295,3.7127,3.6765,3.6511,3.691,3.7087,3.7825,3.825,3.7503,3.7155,0.912190476190476,3.721690476190477,3.7127,0.0388482033659461,3.6511,3.825,0.8505912718722651,0.825034014583581,Healthy
NMC,53,J2-200,2.1,1.8418,5,35,30.69666666666667,3.7307,3.7496,3.7617,3.7425,3.7329,3.7137,3.7007,3.7199,3.7301,3.7673,3.7909,3.7527,3.7344,3.6972,3.6684,3.7084,3.7292,3.807,3.847,3.772,3.7379,0.8770476190476191,3.742580952380952,3.7344,0.0399207166650051,3.6684,3.847,0.789770715077772,0.7808336863715105,Healthy
NMC,54,J2-300,2.1,1.7876,5,35,29.793333333333333,3.7515,3.7695,3.7806,3.7624,3.7537,3.736,3.7239,3.7419,3.7506,3.7859,3.8079,3.7707,3.7552,3.7177,3.6948,3.7326,3.7493,3.8222,3.8616,3.7872,3.7596,0.8512380952380952,3.762609523809524,3.7552,0.0372318533618984,3.6948,3.8616,0.8426680596763776,0.7475126739733844,Healthy
NMC,55,J2-400,2.1,1.7164,5,35,28.606666666666666,3.7738,3.7903,3.7996,3.7822,3.776,3.7583,3.7493,3.767,3.7723,3.8085,3.824,3.789,3.7779,3.7416,3.7242,3.7589,3.771,3.8411,3.8727,3.803,3.7816,0.8173333333333332,3.783919047619047,3.7779,0.03367105016253,3.7242,3.8727,0.8745346033504271,0.7670370305745543,Healthy
NMC,56,J2-500,2.1,1.5775,5,35,26.291666666666664,3.7952,3.8135,3.8206,3.8023,3.7971,3.78,3.7717,3.7893,3.794,3.8287,3.8445,3.8089,3.7986,3.763,3.7475,3.7828,3.7927,3.8656,3.8926,3.8228,3.8023,0.7511904761904761,3.805414285714286,3.7986,0.0332730113712944,3.7475,3.8926,0.923860337537309,0.7613943812224562,Healthy
NMC,57,J2-600,2.1,1.4437,5,35,24.061666666666664,3.8231,3.8423,3.8485,3.8302,3.825,3.8079,3.7989,3.8178,3.8216,3.8594,3.8733,3.8364,3.8265,3.7887,3.7748,3.8123,3.8206,3.8966,3.9226,3.8476,3.8299,0.6874761904761905,3.8335238095238098,3.8265,0.0340935317144161,3.7748,3.9226,0.940535809054222,0.7368645702743604,Healthy
NMC,58,J3-200,2.1,1.8194,5,35,30.32333333333333,3.7363,3.754,3.7639,3.7465,3.7379,3.7208,3.709,3.7273,3.7354,3.7695,3.7906,3.7549,3.7394,3.7053,3.6811,3.7177,3.7341,3.8033,3.8417,3.7717,3.7431,0.8663809523809523,3.746833333333333,3.7394,0.0357643164807232,3.6811,3.8417,0.8274966022296771,0.8172696485103657,Healthy
NMC,59,J3-300,2.1,1.7594,5,35,29.32333333333333,3.7599,3.7772,3.7865,3.7689,3.7617,3.7441,3.7341,3.7524,3.7586,3.7943,3.812,3.7769,3.7636,3.7292,3.7078,3.7437,3.7574,3.8259,3.8619,3.7934,3.7673,0.8378095238095238,3.7703238095238096,3.7636,0.0345294063772011,3.7078,3.8619,0.8495721027253109,0.7900907469806254,Healthy
NMC,60,J3-400,2.1,1.6817,5,35,28.02833333333333,3.7806,3.798,3.8048,3.7884,3.7828,3.7661,3.7583,3.7751,3.78,3.8135,3.8281,3.7952,3.7844,3.7534,3.7354,3.7692,3.7788,3.8461,3.8736,3.8079,3.7878,0.8008095238095237,3.7908333333333326,3.7844,0.0313941130362578,3.7354,3.8736,0.9216779335491986,0.8279791274274657,Healthy
NMC,61,J3-500,2.1,1.4958,5,35,24.93,3.8191,3.8368,3.8433,3.8265,3.8209,3.8036,3.7971,3.8147,3.8185,3.8513,3.8665,3.8321,3.8225,3.7896,3.7741,3.8089,3.8175,3.887,3.9127,3.8433,3.8256,0.7122857142857143,3.82912380952381,3.8225,0.0316671423523169,3.7741,3.9127,0.9626656719041852,0.7983935251319125,Healthy
NMC,62,J3-600,2.1,1.301,5,35,21.68333333333333,3.8389,3.8575,3.864,3.8461,3.8408,3.824,3.816,3.8343,3.8383,3.874,3.8882,3.8513,3.842,3.8054,3.7924,3.8284,3.8371,3.9102,3.9369,3.8656,3.8454,0.6195238095238095,3.849371428571428,3.842,0.0332891745595643,3.7924,3.9369,0.9520447391017036,0.7451533437126401,Healthy
NMC,63,J4-100,2.1,1.8809,5,35,31.348333333333336,3.7255,3.7406,3.7521,3.7344,3.7267,3.709,3.6994,3.7177,3.7245,3.7599,3.7779,3.7425,3.7282,3.6945,3.6734,3.71,3.7239,3.7893,3.8278,3.758,3.731,0.8956666666666666,3.735538095238095,3.7282,0.034410281547678,3.6734,3.8278,0.8751178690479616,0.8792469867679151,Healthy
NMC,64,J4-200,2.1,1.8001,5,35,30.001666666666665,3.7481,3.7639,3.7744,3.7577,3.75,3.7326,3.7224,3.74,3.7472,3.7816,3.7999,3.7658,3.7515,3.7168,3.6963,3.732,3.7459,3.8144,3.8479,3.7825,3.7546,0.8571904761904762,3.7583571428571423,3.7515,0.034229761486586,3.6963,3.8479,0.8168470978697537,0.8315430953634664,Healthy
NMC,65,J4-400,2.1,1.6412,5,35,27.35333333333333,3.7955,3.8101,3.8185,3.803,3.7974,3.7813,3.7748,3.7906,3.7946,3.8268,3.8405,3.8092,3.7986,3.7692,3.7531,3.7853,3.7937,3.8538,3.8839,3.8206,3.802,0.7815238095238095,3.804880952380952,3.7986,0.0294052311510659,3.7531,3.8839,0.9428537012030196,0.8490715664295411,Healthy
NMC,66,J4-500,2.1,1.4674,5,35,24.456666666666667,3.825,3.8411,3.8482,3.8318,3.8268,3.8098,3.8033,3.8197,3.824,3.8575,3.8705,3.838,3.8281,3.7955,3.7816,3.8147,3.8231,3.8904,3.9152,3.8504,3.8312,0.6987619047619047,3.8345666666666656,3.8281,0.030758272599958,3.7816,3.9152,0.9383961848084896,0.815318901319044,Healthy
NMC,67,J4-600,2.1,1.3856,5,35,23.09333333333333,3.8349,3.8519,3.8588,3.8417,3.8364,3.8209,3.8129,3.8306,3.834,3.8687,3.8817,3.8485,3.838,3.8058,3.7909,3.8256,3.833,3.9028,3.9276,3.8588,3.8411,0.6598095238095237,3.844980952380953,3.838,0.0313746493055718,3.7909,3.9276,0.97530187976983,0.7836686024129014,Healthy
NMC,1,D3-100,2.1,1.9155,5,40,36.48571428571429,3.7605,3.7785,3.7862,3.7682,3.762,3.7441,3.7357,3.754,3.7596,3.7958,3.811,3.7751,3.7636,3.7286,3.7109,3.7459,3.7586,3.8299,3.8597,3.7899,3.7664,0.9121428571428573,3.770676190476191,3.7636,0.0339619331717425,3.7109,3.8597,0.8906701037224352,0.8336554335511153,Healthy
NMC,2,D3-200,2.1,1.8499,5,40,35.23619047619048,3.7779,3.7949,3.8023,3.7859,3.7797,3.7624,3.7546,3.7717,3.7769,3.8092,3.8262,3.7927,3.781,3.7503,3.731,3.7661,3.776,3.8442,3.873,3.8051,3.7847,0.880904761904762,3.787895238095238,3.781,0.032052620426269,3.731,3.873,0.9380869982219316,0.8355798238098283,Healthy
NMC,3,D3-300,2.1,1.8004,5,40,34.29333333333334,3.8011,3.8182,3.825,3.8082,3.803,3.7862,3.7794,3.7958,3.8005,3.834,3.8476,3.8141,3.8045,3.7741,3.7571,3.7903,3.7996,3.8668,3.8926,3.8265,3.8085,0.8573333333333333,3.8111,3.8045,0.0309327981275538,3.7571,3.8926,0.95027871899503,0.8229629732860795,Healthy
NMC,4,D3-400,2.1,1.7452,5,40,33.24190476190476,3.8101,3.8262,3.8327,3.8169,3.812,3.7958,3.7893,3.8058,3.8095,3.8414,3.8544,3.8234,3.8132,3.7834,3.7682,3.8011,3.8085,3.8718,3.8972,3.8337,3.8166,0.831047619047619,3.819580952380951,3.8132,0.0293780465492112,3.7682,3.8972,0.9391962816541316,0.852050827666083,Healthy
NMC,5,D3-500,2.1,1.6421,5,40,31.27809523809524,3.8237,3.8405,3.8467,3.8302,3.8253,3.8089,3.8023,3.8191,3.8225,3.856,3.8684,3.8352,3.8265,3.7943,3.7813,3.8144,3.8216,3.8842,3.9124,3.8467,3.8299,0.7819523809523808,3.832861904761905,3.8265,0.0298519425865466,3.7813,3.9124,0.938655708889248,0.8181841999377073,Healthy
NMC,6,D3-600,2.1,1.5016,5,40,28.60190476190476,3.8467,3.8622,3.8699,3.8529,3.8482,3.8312,3.8247,3.842,3.8454,3.8798,3.8922,3.8581,3.8495,3.8147,3.8027,3.8374,3.8445,3.913,3.9378,3.8699,3.8523,0.715047619047619,3.855957142857143,3.8495,0.0311344756086973,3.8027,3.9378,0.9526469993585488,0.7885645412767608,Healthy
NMC,7,D4-100,2.1,1.9134,5,40,36.44571428571428,3.7608,3.7775,3.7856,3.7686,3.7624,3.7459,3.7372,3.7543,3.7602,3.7946,3.8095,3.7754,3.7642,3.7329,3.7134,3.7472,3.7596,3.829,3.8566,3.7906,3.767,0.9111428571428573,3.771071428571428,3.7642,0.0326106906222045,3.7134,3.8566,0.9165604344709956,0.8727854850263019,Healthy
NMC,8,D4-200,2.1,1.8448,5,40,35.139047619047616,3.7779,3.7949,3.802,3.7856,3.78,3.7633,3.7555,3.7726,3.7772,3.8101,3.8253,3.7927,3.7816,3.7487,3.7329,3.7667,3.7763,3.8442,3.8709,3.8073,3.785,0.8784761904761904,3.788128571428572,3.7816,0.0315922006649923,3.7329,3.8709,0.9064367208379024,0.8403094644581293,Healthy
NMC,9,D4-300,2.1,1.7955,5,40,34.2,3.803,3.8197,3.8259,3.8101,3.8051,3.7887,3.7819,3.7983,3.8023,3.8355,3.8482,3.8157,3.8067,3.7738,3.7602,3.793,3.8014,3.8678,3.8922,3.8278,3.8098,0.855,3.8127190476190473,3.8067,0.0303521106193229,3.7602,3.8922,0.9288510013832868,0.8389920382561529,Healthy
