Mat,No.,ID,Qn,Q,Pt,SOC,SOE,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,SOH,Pack_SOH_mean,Pack_SOH_median,Pack_SOH_std,Pack_SOH_min,Pack_SOH_max,Pack_SOH_skew
NMC,52.0,J2-100,2.1,1.9156,5.0,35.0,31.926666666666662,3.71,3.7282,3.7403,3.7205,3.7115,3.6923,3.6811,3.7013,3.7096,3.749,3.7689,3.7295,3.7127,3.6765,3.6511,3.691,3.7087,3.7825,3.825,3.7503,3.7155,0.912190476190476,3.721690476190477,3.7127,0.0388482033659461,3.6511,3.825,0.8505912718722651
NMC,53.0,J2-200,2.1,1.8418,5.0,35.0,30.69666666666667,3.7307,3.7496,3.7617,3.7425,3.7329,3.7137,3.7007,3.7199,3.7301,3.7673,3.7909,3.7527,3.7344,3.6972,3.6684,3.7084,3.7292,3.807,3.847,3.772,3.7379,0.8770476190476191,3.742580952380952,3.7344,0.0399207166650051,3.6684,3.847,0.789770715077772
NMC,54.0,J2-300,2.1,1.7876,5.0,35.0,29.793333333333333,3.7515,3.7695,3.7806,3.7624,3.7537,3.736,3.7239,3.7419,3.7506,3.7859,3.8079,3.7707,3.7552,3.7177,3.6948,3.7326,3.7493,3.8222,3.8616,3.7872,3.7596,0.8512380952380952,3.762609523809523,3.7552,0.0372318533618984,3.6948,3.8616,0.8426680596763776
NMC,55.0,J2-400,2.1,1.7164,5.0,35.0,28.606666666666666,3.7738,3.7903,3.7996,3.7822,3.776,3.7583,3.7493,3.767,3.7723,3.8085,3.824,3.789,3.7779,3.7416,3.7242,3.7589,3.771,3.8411,3.8727,3.803,3.7816,0.8173333333333332,3.783919047619047,3.7779,0.03367105016253,3.7242,3.8727,0.8745346033504271
NMC,56.0,J2-500,2.1,1.5775,5.0,35.0,26.291666666666664,3.7952,3.8135,3.8206,3.8023,3.7971,3.78,3.7717,3.7893,3.794,3.8287,3.8445,3.8089,3.7986,3.763,3.7475,3.7828,3.7927,3.8656,3.8926,3.8228,3.8023,0.7511904761904761,3.805414285714286,3.7986,0.0332730113712944,3.7475,3.8926,0.923860337537309
NMC,57.0,J2-600,2.1,1.4437,5.0,35.0,24.061666666666664,3.8231,3.8423,3.8485,3.8302,3.825,3.8079,3.7989,3.8178,3.8216,3.8594,3.8733,3.8364,3.8265,3.7887,3.7748,3.8123,3.8206,3.8966,3.9226,3.8476,3.8299,0.6874761904761905,3.8335238095238098,3.8265,0.0340935317144161,3.7748,3.9226,0.940535809054222
NMC,58.0,J3-200,2.1,1.8194,5.0,35.0,30.32333333333333,3.7363,3.754,3.7639,3.7465,3.7379,3.7208,3.709,3.7273,3.7354,3.7695,3.7906,3.7549,3.7394,3.7053,3.6811,3.7177,3.7341,3.8033,3.8417,3.7717,3.7431,0.8663809523809523,3.746833333333333,3.7394,0.0357643164807232,3.6811,3.8417,0.8274966022296771
NMC,59.0,J3-300,2.1,1.7594,5.0,35.0,29.32333333333333,3.7599,3.7772,3.7865,3.7689,3.7617,3.7441,3.7341,3.7524,3.7586,3.7943,3.812,3.7769,3.7636,3.7292,3.7078,3.7437,3.7574,3.8259,3.8619,3.7934,3.7673,0.8378095238095238,3.7703238095238096,3.7636,0.0345294063772011,3.7078,3.8619,0.8495721027253109
NMC,60.0,J3-400,2.1,1.6817,5.0,35.0,28.02833333333333,3.7806,3.798,3.8048,3.7884,3.7828,3.7661,3.7583,3.7751,3.78,3.8135,3.8281,3.7952,3.7844,3.7534,3.7354,3.7692,3.7788,3.8461,3.8736,3.8079,3.7878,0.8008095238095237,3.7908333333333326,3.7844,0.0313941130362578,3.7354,3.8736,0.9216779335491986
NMC,61.0,J3-500,2.1,1.4958,5.0,35.0,24.93,3.8191,3.8368,3.8433,3.8265,3.8209,3.8036,3.7971,3.8147,3.8185,3.8513,3.8665,3.8321,3.8225,3.7896,3.7741,3.8089,3.8175,3.887,3.9127,3.8433,3.8256,0.7122857142857143,3.82912380952381,3.8225,0.0316671423523169,3.7741,3.9127,0.9626656719041852
NMC,62.0,J3-600,2.1,1.301,5.0,35.0,21.68333333333333,3.8389,3.8575,3.864,3.8461,3.8408,3.824,3.816,3.8343,3.8383,3.874,3.8882,3.8513,3.842,3.8054,3.7924,3.8284,3.8371,3.9102,3.9369,3.8656,3.8454,0.6195238095238095,3.849371428571428,3.842,0.0332891745595643,3.7924,3.9369,0.9520447391017036
NMC,63.0,J4-100,2.1,1.8809,5.0,35.0,31.348333333333336,3.7255,3.7406,3.7521,3.7344,3.7267,3.709,3.6994,3.7177,3.7245,3.7599,3.7779,3.7425,3.7282,3.6945,3.6734,3.71,3.7239,3.7893,3.8278,3.758,3.731,0.8956666666666666,3.7355380952380943,3.7282,0.034410281547678,3.6734,3.8278,0.8751178690479616
NMC,64.0,J4-200,2.1,1.8001,5.0,35.0,30.001666666666665,3.7481,3.7639,3.7744,3.7577,3.75,3.7326,3.7224,3.74,3.7472,3.7816,3.7999,3.7658,3.7515,3.7168,3.6963,3.732,3.7459,3.8144,3.8479,3.7825,3.7546,0.8571904761904762,3.7583571428571423,3.7515,0.034229761486586,3.6963,3.8479,0.8168470978697537
NMC,65.0,J4-400,2.1,1.6412,5.0,35.0,27.35333333333333,3.7955,3.8101,3.8185,3.803,3.7974,3.7813,3.7748,3.7906,3.7946,3.8268,3.8405,3.8092,3.7986,3.7692,3.7531,3.7853,3.7937,3.8538,3.8839,3.8206,3.802,0.7815238095238095,3.804880952380952,3.7986,0.0294052311510659,3.7531,3.8839,0.9428537012030196
NMC,66.0,J4-500,2.1,1.4674,5.0,35.0,24.456666666666667,3.825,3.8411,3.8482,3.8318,3.8268,3.8098,3.8033,3.8197,3.824,3.8575,3.8705,3.838,3.8281,3.7955,3.7816,3.8147,3.8231,3.8904,3.9152,3.8504,3.8312,0.6987619047619047,3.8345666666666656,3.8281,0.030758272599958,3.7816,3.9152,0.9383961848084896
NMC,67.0,J4-600,2.1,1.3856,5.0,35.0,23.09333333333333,3.8349,3.8519,3.8588,3.8417,3.8364,3.8209,3.8129,3.8306,3.834,3.8687,3.8817,3.8485,3.838,3.8058,3.7909,3.8256,3.833,3.9028,3.9276,3.8588,3.8411,0.6598095238095237,3.844980952380953,3.838,0.0313746493055718,3.7909,3.9276,0.97530187976983
NMC,1.0,D3-100,2.1,1.9155,5.0,40.0,36.48571428571429,3.7605,3.7785,3.7862,3.7682,3.762,3.7441,3.7357,3.754,3.7596,3.7958,3.811,3.7751,3.7636,3.7286,3.7109,3.7459,3.7586,3.8299,3.8597,3.7899,3.7664,0.9121428571428573,3.770676190476191,3.7636,0.0339619331717425,3.7109,3.8597,0.8906701037224352
NMC,2.0,D3-200,2.1,1.8499,5.0,40.0,35.23619047619048,3.7779,3.7949,3.8023,3.7859,3.7797,3.7624,3.7546,3.7717,3.7769,3.8092,3.8262,3.7927,3.781,3.7503,3.731,3.7661,3.776,3.8442,3.873,3.8051,3.7847,0.880904761904762,3.787895238095238,3.781,0.032052620426269,3.731,3.873,0.9380869982219316
NMC,3.0,D3-300,2.1,1.8004,5.0,40.0,34.29333333333334,3.8011,3.8182,3.825,3.8082,3.803,3.7862,3.7794,3.7958,3.8005,3.834,3.8476,3.8141,3.8045,3.7741,3.7571,3.7903,3.7996,3.8668,3.8926,3.8265,3.8085,0.8573333333333333,3.8111,3.8045,0.0309327981275538,3.7571,3.8926,0.95027871899503
NMC,4.0,D3-400,2.1,1.7452,5.0,40.0,33.24190476190476,3.8101,3.8262,3.8327,3.8169,3.812,3.7958,3.7893,3.8058,3.8095,3.8414,3.8544,3.8234,3.8132,3.7834,3.7682,3.8011,3.8085,3.8718,3.8972,3.8337,3.8166,0.831047619047619,3.819580952380951,3.8132,0.0293780465492112,3.7682,3.8972,0.9391962816541316
NMC,5.0,D3-500,2.1,1.6421,5.0,40.0,31.27809523809524,3.8237,3.8405,3.8467,3.8302,3.8253,3.8089,3.8023,3.8191,3.8225,3.856,3.8684,3.8352,3.8265,3.7943,3.7813,3.8144,3.8216,3.8842,3.9124,3.8467,3.8299,0.7819523809523808,3.8328619047619057,3.8265,0.0298519425865466,3.7813,3.9124,0.938655708889248
NMC,6.0,D3-600,2.1,1.5016,5.0,40.0,28.60190476190476,3.8467,3.8622,3.8699,3.8529,3.8482,3.8312,3.8247,3.842,3.8454,3.8798,3.8922,3.8581,3.8495,3.8147,3.8027,3.8374,3.8445,3.913,3.9378,3.8699,3.8523,0.715047619047619,3.855957142857142,3.8495,0.0311344756086973,3.8027,3.9378,0.9526469993585488
NMC,7.0,D4-100,2.1,1.9134,5.0,40.0,36.44571428571428,3.7608,3.7775,3.7856,3.7686,3.7624,3.7459,3.7372,3.7543,3.7602,3.7946,3.8095,3.7754,3.7642,3.7329,3.7134,3.7472,3.7596,3.829,3.8566,3.7906,3.767,0.9111428571428573,3.771071428571428,3.7642,0.0326106906222045,3.7134,3.8566,0.9165604344709956
NMC,8.0,D4-200,2.1,1.8448,5.0,40.0,35.139047619047616,3.7779,3.7949,3.802,3.7856,3.78,3.7633,3.7555,3.7726,3.7772,3.8101,3.8253,3.7927,3.7816,3.7487,3.7329,3.7667,3.7763,3.8442,3.8709,3.8073,3.785,0.8784761904761904,3.788128571428571,3.7816,0.0315922006649923,3.7329,3.8709,0.9064367208379024
NMC,9.0,D4-300,2.1,1.7955,5.0,40.0,34.2,3.803,3.8197,3.8259,3.8101,3.8051,3.7887,3.7819,3.7983,3.8023,3.8355,3.8482,3.8157,3.8067,3.7738,3.7602,3.793,3.8014,3.8678,3.8922,3.8278,3.8098,0.855,3.8127190476190473,3.8067,0.0303521106193229,3.7602,3.8922,0.9288510013832868
NMC,10.0,D4-400,2.1,1.7384,5.0,40.0,33.11238095238095,3.8123,3.8281,3.834,3.8188,3.8144,3.7983,3.7924,3.8079,3.8113,3.8405,3.8547,3.8247,3.8157,3.7844,3.772,3.8033,3.8104,3.873,3.8957,3.8355,3.8185,0.8278095238095238,3.8212333333333337,3.8157,0.0284304648807108,3.772,3.8957,0.925089754221308
NMC,11.0,D4-500,2.1,1.6765,5.0,40.0,31.933333333333337,3.8216,3.8368,3.843,3.8275,3.8234,3.8076,3.8014,3.8172,3.8203,3.8523,3.864,3.8324,3.8247,3.794,3.781,3.8123,3.8194,3.8811,3.9053,3.8439,3.8275,0.7983333333333333,3.830319047619048,3.8247,0.0284619679405275,3.781,3.9053,0.9365514780319124
NMC,12.0,D4-600,2.1,1.6112,5.0,40.0,30.68952380952381,3.8349,3.851,3.8569,3.8411,3.8368,3.8206,3.8144,3.8309,3.834,3.8647,3.878,3.8464,3.8377,3.8079,3.7943,3.8262,3.833,3.8969,3.9198,3.8563,3.8411,0.7672380952380952,3.8439476190476194,3.8377,0.0288084817206255,3.7943,3.9198,0.9673215699726984
NMC,13.0,E3-200,2.1,1.8787,5.0,40.0,35.7847619047619,3.7704,3.7862,3.7943,3.7788,3.7723,3.758,3.7475,3.7642,3.7692,3.8017,3.8169,3.7856,3.7735,3.7416,3.7245,3.7574,3.7682,3.8324,3.8619,3.8008,3.7769,0.8946190476190476,3.780109523809524,3.7735,0.0310714001094559,3.7245,3.8619,0.8605146790143161
NMC,14.0,E3-300,2.1,1.8272,5.0,40.0,34.80380952380952,3.7965,3.8123,3.8191,3.8036,3.7983,3.7831,3.7751,3.7909,3.7952,3.8278,3.8408,3.8107,3.7999,3.7682,3.754,3.7856,3.7943,3.8544,3.8845,3.8222,3.8036,0.870095238095238,3.805719047619048,3.7999,0.0294900766199007,3.754,3.8845,0.9020913176517552
NMC,15.0,E3-400,2.1,1.7676,5.0,40.0,33.66857142857143,3.8082,3.8225,3.8302,3.8147,3.8104,3.7952,3.7884,3.8042,3.8079,3.8383,3.851,3.8203,3.8116,3.7806,3.7682,3.7986,3.8067,3.8687,3.8926,3.8315,3.8147,0.8417142857142857,3.817357142857144,3.8116,0.028524140152309,3.7682,3.8926,0.9473219752621412
NMC,16.0,E3-500,2.1,1.6929,5.0,40.0,32.245714285714286,3.8203,3.8361,3.842,3.8265,3.8219,3.8064,3.8005,3.816,3.8194,3.851,3.8631,3.833,3.8231,3.7918,3.7797,3.8116,3.8188,3.878,3.905,3.8426,3.8265,0.8061428571428572,3.8292047619047618,3.8231,0.028479825775283,3.7797,3.905,0.9220950666602415
NMC,17.0,E3-600,2.1,1.5726,5.0,40.0,29.95428571428571,3.8417,3.8581,3.8634,3.8476,3.8433,3.8275,3.8213,3.8374,3.8411,3.8733,3.8851,3.8529,3.8445,3.8123,3.8005,3.833,3.8402,3.905,3.9276,3.8631,3.8473,0.7488571428571428,3.850771428571429,3.8445,0.0293393275801805,3.8005,3.9276,0.9526984952855214
NMC,18.0,E4-100,2.1,1.9052,5.0,40.0,36.28952380952381,3.7599,3.7748,3.785,3.7679,3.7614,3.7437,3.7357,3.7531,3.7589,3.7943,3.8092,3.7757,3.763,3.732,3.7115,3.7456,3.758,3.824,3.8569,3.7893,3.7661,0.9072380952380952,3.769809523809524,3.763,0.0326911288389052,3.7115,3.8569,0.906695122859633
NMC,19.0,E4-200,2.1,1.8324,5.0,40.0,34.902857142857144,3.7794,3.7965,3.8036,3.7875,3.7816,3.7645,3.7568,3.7735,3.7782,3.8104,3.8268,3.7937,3.7831,3.749,3.7335,3.7658,3.7772,3.8448,3.873,3.8076,3.7862,0.8725714285714286,3.78917619047619,3.7831,0.0318094153476908,3.7335,3.873,0.9030542471945624
NMC,20.0,E4-300,2.1,1.7794,5.0,40.0,33.89333333333333,3.8054,3.8209,3.829,3.8123,3.8073,3.7909,3.7834,3.8002,3.8042,3.8361,3.851,3.8185,3.8089,3.7769,3.7617,3.7949,3.8036,3.8671,3.8957,3.8306,3.8123,0.8473333333333334,3.814804761904762,3.8089,0.030330256777523,3.7617,3.8957,0.9360637690228136
NMC,21.0,E4-400,2.1,1.7229,5.0,40.0,32.817142857142855,3.816,3.8318,3.8383,3.8225,3.8178,3.8023,3.7958,3.812,3.8157,3.8461,3.8597,3.8281,3.8191,3.7875,3.7748,3.8073,3.8144,3.8771,3.9025,3.8392,3.8222,0.8204285714285714,3.825247619047619,3.8191,0.0291205703764129,3.7748,3.9025,0.9491381104815216
NMC,22.0,E4-500,2.1,1.6562,5.0,40.0,31.54666666666666,3.8262,3.8417,3.8485,3.8324,3.8281,3.8123,3.8061,3.8219,3.8259,3.8554,3.8696,3.838,3.8293,3.8002,3.7853,3.8172,3.825,3.8873,3.9121,3.8501,3.8324,0.7886666666666666,3.83547619047619,3.8293,0.0288325840805486,3.7853,3.9121,0.9732972964411368
NMC,23.0,E4-600,2.1,1.5474,5.0,40.0,29.474285714285717,3.8445,3.8609,3.8671,3.8507,3.8461,3.8299,3.824,3.8405,3.8439,3.8755,3.8885,3.8557,3.8473,3.8144,3.8027,3.8358,3.843,3.905,3.9319,3.8687,3.8501,0.7368571428571429,3.853628571428571,3.8473,0.029494086574382,3.8027,3.9319,0.9279730420194958
NMC,24.0,H3-100,2.1,1.8995,5.0,40.0,36.180952380952384,3.7608,3.7785,3.7859,3.7686,3.7627,3.7444,3.7366,3.7546,3.7596,3.7937,3.8101,3.7757,3.7639,3.7307,3.7121,3.7481,3.7589,3.8284,3.8578,3.7887,3.7673,0.9045238095238096,3.7708142857142857,3.7639,0.0330020951715839,3.7121,3.8578,0.8994839335656335
NMC,25.0,H3-200,2.1,1.8332,5.0,40.0,34.91809523809524,3.7782,3.7952,3.8027,3.7865,3.78,3.763,3.7552,3.7723,3.7769,3.8113,3.8262,3.7924,3.7816,3.7478,3.7317,3.7645,3.776,3.8448,3.8727,3.8067,3.7853,0.8729523809523809,3.7881428571428577,3.7816,0.0322506367600482,3.7317,3.8727,0.8971108807367437
NMC,26.0,H3-400,2.1,1.7239,5.0,40.0,32.836190476190474,3.8151,3.8321,3.838,3.8213,3.8172,3.7999,3.794,3.8101,3.8141,3.8482,3.8597,3.8278,3.8185,3.7853,3.7726,3.8061,3.8132,3.8808,3.9037,3.8374,3.8216,0.8209047619047619,3.824604761904762,3.8185,0.0303346909690947,3.7726,3.9037,0.9401987195705596
NMC,27.0,H3-500,2.1,1.6369,5.0,40.0,31.179047619047616,3.8281,3.8451,3.8507,3.8343,3.8296,3.8132,3.8064,3.8234,3.8268,3.8612,3.8727,3.8402,3.8309,3.7977,3.7847,3.8182,3.8259,3.8938,3.9167,3.8507,3.834,0.7794761904761904,3.83734761904762,3.8309,0.030514629590536,3.7847,3.9167,0.926985040971662
NMC,28.0,H3-600,2.1,1.5406,5.0,40.0,29.344761904761903,3.8457,3.8637,3.869,3.8519,3.8479,3.8312,3.8237,3.8414,3.8448,3.8805,3.8916,3.8575,3.8488,3.8138,3.8023,3.8371,3.8439,3.9109,3.9366,3.8684,3.8519,0.7336190476190476,3.855361904761904,3.8488,0.0309644711918429,3.8023,3.9366,0.923349073244362
NMC,29.0,H4-100,2.1,1.8972,5.0,40.0,36.137142857142855,3.7658,3.7825,3.7903,3.7732,3.7673,3.75,3.7419,3.7583,3.7645,3.7992,3.8135,3.7806,3.7689,3.7341,3.7189,3.7534,3.7636,3.8265,3.86,3.793,3.772,0.9034285714285714,3.775119047619048,3.7689,0.0318670773534005,3.7189,3.86,0.8691746982373413
NMC,30.0,H4-200,2.1,1.8208,5.0,40.0,34.68190476190476,3.7862,3.802,3.8098,3.7934,3.7878,3.7729,3.7636,3.78,3.7847,3.8175,3.8324,3.7992,3.7893,3.7558,3.7413,3.7744,3.7834,3.8501,3.8767,3.812,3.7927,0.867047619047619,3.795485714285714,3.7893,0.03093538888901,3.7413,3.8767,0.9037263168340218
NMC,31.0,H4-300,2.1,1.757,5.0,40.0,33.46666666666667,3.816,3.8324,3.8386,3.8228,3.8178,3.8011,3.794,3.8104,3.8144,3.8482,3.8609,3.8284,3.8191,3.7856,3.7726,3.8058,3.8135,3.8805,3.9053,3.8423,3.8225,0.8366666666666666,3.825342857142857,3.8191,0.0306096156694031,3.7726,3.9053,0.9126512206015684
NMC,32.0,H4-400,2.1,1.6401,5.0,40.0,31.24,3.8333,3.8498,3.856,3.8399,3.8349,3.8185,3.8123,3.8287,3.8324,3.8653,3.8774,3.8451,3.8364,3.8054,3.7909,3.824,3.8315,3.8953,3.9211,3.8575,3.8395,0.7809999999999999,3.842628571428571,3.8364,0.0297057930858131,3.7909,3.9211,0.9359370618650624
NMC,33.0,H4-500,2.1,1.4317,5.0,40.0,27.270476190476188,3.8684,3.8854,3.8926,3.8752,3.8699,3.8529,3.8457,3.8637,3.8671,3.9031,3.9155,3.8811,3.8715,3.8358,3.8234,3.8575,3.8662,3.9372,3.962,3.8935,3.8746,0.6817619047619047,3.8782047619047626,3.8715,0.0321335568555751,3.8234,3.962,0.9321245470762932
NMC,34.0,H4-600,2.1,1.286,5.0,40.0,24.495238095238093,3.8811,3.8981,3.9059,3.8882,3.8826,3.864,3.8575,3.8755,3.8795,3.9164,3.9298,3.8938,3.8839,3.8476,3.834,3.8705,3.8786,3.9496,3.9778,3.9056,3.887,0.6123809523809524,3.890809523809525,3.8839,0.0330034832216526,3.834,3.9778,0.9335319581739524
NMC,35.0,I3-100,2.1,1.9383,5.0,40.0,36.92,3.749,3.767,3.7751,3.7571,3.7509,3.7335,3.7242,3.7422,3.7481,3.7822,3.7999,3.7642,3.7521,3.7168,3.6991,3.7354,3.7475,3.8197,3.8485,3.781,3.7552,0.923,3.759461904761906,3.7521,0.034122741334636,3.6991,3.8485,0.8808052802799126
NMC,36.0,I3-200,2.1,1.8665,5.0,40.0,35.55238095238095,3.7676,3.7844,3.7927,3.7757,3.7695,3.7521,3.7434,3.7614,3.7664,3.802,3.8169,3.7834,3.771,3.7357,3.7186,3.754,3.7655,3.8364,3.8647,3.7961,3.7748,0.8888095238095238,3.777728571428571,3.771,0.0333180603105454,3.7186,3.8647,0.8712098206134229
NMC,37.0,I3-300,2.1,1.8076,5.0,40.0,34.43047619047619,3.7965,3.8141,3.8206,3.8039,3.7986,3.7816,3.7738,3.7909,3.7955,3.8309,3.8439,3.8095,3.8002,3.7651,3.7509,3.7856,3.7946,3.865,3.8901,3.8213,3.8036,0.8607619047619047,3.8064857142857136,3.8002,0.0320504334715505,3.7509,3.8901,0.919411707928104
NMC,38.0,I3-400,2.1,1.745,5.0,40.0,33.23809523809524,3.8095,3.8265,3.8327,3.8157,3.811,3.794,3.7872,3.8042,3.8079,3.8423,3.8547,3.8213,3.8129,3.7803,3.7651,3.7992,3.807,3.8761,3.8997,3.8321,3.816,0.830952380952381,3.8188285714285706,3.8129,0.0309348370426796,3.7651,3.8997,0.9462307909956004
NMC,39.0,I3-500,2.1,1.6856,5.0,40.0,32.10666666666667,3.8197,3.8368,3.8426,3.8259,3.8216,3.8042,3.7977,3.8147,3.8182,3.8532,3.865,3.8312,3.8231,3.7893,3.776,3.8098,3.8172,3.886,3.9096,3.8439,3.8262,0.8026666666666666,3.829138095238096,3.8231,0.0309043601485369,3.776,3.9096,0.929199400059358
NMC,40.0,I3-600,2.1,1.6119,5.0,40.0,30.70285714285714,3.8361,3.8532,3.8591,3.8417,3.8377,3.82,3.8138,3.8312,3.8346,3.8678,3.8808,3.8467,3.8389,3.8036,3.7924,3.8268,3.8337,3.9034,3.9254,3.8569,3.842,0.7675714285714286,3.8450380952380954,3.8389,0.0309135969468205,3.7924,3.9254,0.9435372516504906
NMC,41.0,I4-100,2.1,1.8945,5.0,40.0,36.08571428571428,3.7624,3.7791,3.7878,3.7704,3.7642,3.7468,3.7385,3.7562,3.7617,3.7971,3.812,3.7779,3.7655,3.7338,3.7143,3.75,3.7608,3.8318,3.8597,3.7912,3.7689,0.9021428571428572,3.7728619047619056,3.7655,0.0330935413062802,3.7143,3.8597,0.9193221852059652
NMC,42.0,I4-200,2.1,1.8275,5.0,40.0,34.8095238095238,3.7794,3.7965,3.8039,3.7868,3.7813,3.7639,3.7565,3.7735,3.7785,3.8113,3.8275,3.7952,3.7831,3.7503,3.7329,3.7658,3.7775,3.8461,3.874,3.8067,3.7865,0.8702380952380951,3.789390476190475,3.7831,0.0321257202995031,3.7329,3.874,0.91449310865152
NMC,43.0,I4-400,2.1,1.7245,5.0,40.0,32.84761904761904,3.8144,3.8309,3.8371,3.8213,3.8166,3.7996,3.7937,3.8101,3.8135,3.8467,3.8591,3.8262,3.8178,3.785,3.7723,3.8054,3.8126,3.878,3.9028,3.838,3.8209,0.8211904761904761,3.823904761904761,3.8178,0.0299846540115185,3.7723,3.9028,0.9408915368165433
NMC,44.0,I4-500,2.1,1.6775,5.0,40.0,31.95238095238095,3.82,3.8364,3.8423,3.8265,3.8216,3.8058,3.7989,3.8154,3.8191,3.8523,3.8643,3.8324,3.8228,3.7899,3.7779,3.8107,3.8178,3.8845,3.9074,3.8426,3.8262,0.7988095238095237,3.829276190476191,3.8228,0.0299651615173672,3.7779,3.9074,0.9335451466324116
NMC,45.0,I4-600,2.1,1.5797,5.0,40.0,30.089523809523808,3.8386,3.8557,3.8616,3.8448,3.8408,3.8253,3.8178,3.8343,3.838,3.8721,3.8836,3.8504,3.842,3.8089,3.7961,3.8296,3.8371,3.9056,3.9279,3.8609,3.8448,0.7522380952380953,3.8483761904761913,3.842,0.0304588887643969,3.7961,3.9279,0.964326599202696
NMC,46.0,J1-100,2.1,1.9212,5.0,40.0,36.59428571428571,3.7589,3.7757,3.7841,3.7673,3.7608,3.745,3.7357,3.7531,3.7583,3.7909,3.8082,3.7741,3.7624,3.7298,3.7109,3.7462,3.7577,3.8265,3.8557,3.7896,3.7655,0.9148571428571428,3.76935238095238,3.7624,0.0327108333591123,3.7109,3.8557,0.9078675013743056
NMC,47.0,J1-200,2.1,1.8448,5.0,40.0,35.139047619047616,3.7788,3.7952,3.803,3.7862,3.7806,3.7639,3.7558,3.7726,3.7779,3.8095,3.8265,3.7934,3.7819,3.7487,3.7329,3.7661,3.7769,3.8395,3.8721,3.8067,3.7856,0.8784761904761904,3.788276190476191,3.7819,0.0313443759670201,3.7329,3.8721,0.8958996495852131
NMC,48.0,J1-300,2.1,1.7948,5.0,40.0,34.18666666666667,3.8054,3.8219,3.8287,3.8126,3.8073,3.7918,3.7844,3.8008,3.8048,3.8374,3.851,3.8188,3.8092,3.7766,3.7627,3.7952,3.8039,3.8693,3.895,3.8306,3.8126,0.8546666666666666,3.815238095238095,3.8092,0.0302821313019819,3.7627,3.895,0.931792059371926
NMC,49.0,J1-400,2.1,1.7234,5.0,40.0,32.82666666666667,3.8182,3.8343,3.8405,3.8247,3.82,3.8036,3.7974,3.8135,3.8172,3.8492,3.8619,3.8306,3.8216,3.7915,3.7769,3.8092,3.8163,3.8786,3.9043,3.8408,3.8247,0.8206666666666667,3.827380952380953,3.8216,0.0290296162401024,3.7769,3.9043,0.9448808016176252
NMC,50.0,J1-500,2.1,1.6197,5.0,40.0,30.851428571428567,3.8402,3.8563,3.8622,3.847,3.8417,3.8262,3.8197,3.8358,3.8392,3.8718,3.8833,3.8526,3.8433,3.8107,3.7992,3.8309,3.8386,3.9012,3.926,3.8622,3.8464,0.7712857142857142,3.849261904761905,3.8433,0.0291279500856218,3.7992,3.926,0.9266874169960392
NMC,51.0,J1-600,2.1,1.469,5.0,40.0,27.98095238095238,3.8532,3.8699,3.8761,3.8591,3.8547,3.8386,3.8318,3.8485,3.8519,3.886,3.8978,3.8653,3.856,3.8228,3.8104,3.8439,3.851,3.9189,3.9419,3.8771,3.8588,0.6995238095238095,3.8625571428571432,3.856,0.030454811958516,3.8104,3.9419,0.9385069464228252
NMC,52.0,J2-100,2.1,1.9156,5.0,40.0,36.48761904761904,3.7568,3.7748,3.7844,3.7658,3.7586,3.7422,3.7307,3.7496,3.7562,3.7924,3.8104,3.7732,3.7599,3.7227,3.7034,3.7425,3.7552,3.8296,3.8631,3.7881,3.7633,0.912190476190476,3.767757142857144,3.7599,0.0359563008585223,3.7034,3.8631,0.897976773699798
NMC,53.0,J2-200,2.1,1.8418,5.0,40.0,35.08190476190476,3.7806,3.7986,3.807,3.7887,3.7825,3.7648,3.7558,3.7744,3.7797,3.8169,3.8327,3.7958,3.7841,3.7472,3.7301,3.7682,3.7788,3.8529,3.8833,3.8095,3.7881,0.8770476190476191,3.791414285714286,3.7841,0.0348585898411609,3.7301,3.8833,0.9144308008803724
NMC,54.0,J2-300,2.1,1.7876,5.0,40.0,34.04952380952381,3.807,3.825,3.8321,3.8144,3.8092,3.7918,3.7844,3.802,3.8064,3.8423,3.8563,3.8209,3.8107,3.7757,3.7608,3.7961,3.8054,3.8774,3.9043,3.8337,3.8144,0.8512380952380952,3.817633333333334,3.8107,0.0329518031878884,3.7608,3.9043,0.9489185191135424
NMC,55.0,J2-400,2.1,1.7164,5.0,40.0,32.69333333333333,3.8194,3.8368,3.8433,3.8262,3.8216,3.8036,3.7974,3.8144,3.8185,3.8519,3.8659,3.8321,3.8228,3.7903,3.7751,3.8095,3.8175,3.8829,3.9112,3.8448,3.8259,0.8173333333333332,3.829100000000001,3.8228,0.030949781905532,3.7751,3.9112,0.9294313676275996
NMC,56.0,J2-500,2.1,1.5775,5.0,40.0,30.047619047619044,3.8358,3.8526,3.8597,3.8417,3.8377,3.8209,3.8132,3.8309,3.8343,3.8678,3.8826,3.8479,3.8389,3.8039,3.7906,3.8259,3.8337,3.9037,3.9288,3.8588,3.8417,0.7511904761904761,3.8452904761904767,3.8389,0.0317143485627862,3.7906,3.9288,0.9598178955371308
